year,last_name, first_name,player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,api_pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm,hawkeye_measured_clock_label,movement_inferred_clock_label,diff_clock_label
,Ross, Joe,605452,R,SL,514,84.6,1917,4.4,0.21134862074036645,0.2784788189763612,210.05266465111936,259.60358384569753,Slider,28,660,555,-49.55091919457817,49.550919194578185,105,11,0,9,15,1,45,11:00,9:15,+1H 45M
,Gray, Jon,592351,R,SL,954,86.7,2413,4.3,0.21071311879623406,0.3108635929274653,216.45488337061767,234.09765922290373,Slider,31,645,615,-17.642775852286064,17.642775852286068,30,10,45,10,15,0,30,10:45,10:15,+0H 30M
,Gil, Luis,661563,R,SL,209,85.2,2471,9.3,0.4063964642902151,0.37313516197130764,274.7386668248159,265.92221375064565,Slider,37,525,555,8.816453074170227,8.816453074170235,-30,8,45,9,15,0,30,8:45,9:15,-0H 30M
,Fry, Paul,643316,L,SL,386,85.1,2738,14.9,0.6221456879152276,0.5672454459377365,44.45217945002713,67.56653703610719,Slider,57,270,225,-23.11435758608006,23.114357586080068,45,4,30,3,45,0,45,4:30,3:45,+0H 45M
,Pop, Zach,647315,R,SL,301,85.9,2459,7.8,0.3417544930940556,0.3292419919371928,272.0201905254341,290.752433061269,Slider,33,540,495,-18.732242535834928,18.732242535834985,45,9,0,8,15,0,45,9:00,8:15,+0H 45M
,Wood, Alex,622072,L,SL,639,83.9,2114,6.7,0.30904008553569107,0.2591153173856306,7.930451070480643,36.751533209244826,Slider,26,345,285,-28.821082138764183,28.82108213876418,60,5,45,4,45,1,0,5:45,4:45,+1H 00M
,Hand, Brad,543272,L,SL,448,80.1,2279,18.3,0.8010624366416671,0.6272053470434202,52.1940707309963,74.42257766063209,Slider,63,255,210,-22.228506929635785,22.228506929635785,45,4,15,3,30,0,45,4:15,3:30,+0H 45M
,Kuhl, Chad,641771,R,SL,653,88.2,2398,4.7,0.21768177032468317,0.3108703475376677,219.51940493824668,245.5104531963018,Slider,31,645,585,-25.991048258055116,25.991048258055102,60,10,45,9,45,1,0,10:45,9:45,+1H 00M
,Happ, J.A.,457918,L,SL,401,83,2225,4.5,0.20773167880355883,0.25745252695618287,164.14576038585125,127.16788668623103,Slider,26,750,105,36.97787369962022,36.97787369962023,-75,12,30,1,45,1,15,12:30,1:45,-1H 15M
,Smith, Joe,501925,R,SL,226,77.4,2188,17.9,0.7821345655784933,0.5674198803113869,262.67426241305907,240.38558431078349,Slider,57,555,600,22.288678102275583,22.2886781022756,-45,9,15,10,0,0,45,9:15,10:00,-0H 45M
,Fried, Max,608331,L,SL,555,84.7,2485,10.2,0.4480658532789567,0.3443938361156565,67.28691721845834,81.53746223323414,Slider,34,225,195,-14.250545014775795,14.250545014775794,30,3,45,3,15,0,30,3:45,3:15,+0H 30M
,Mayza, Tim,641835,L,SL,238,88,2174,3.2,0.14800121890254203,0.18328152916680368,208.0656428951622,170.38466307928857,Slider,18,660,735,37.68097981587363,37.68097981587363,-75,11,0,12,15,1,15,11:00,12:15,-1H 15M
,Crowe, Wil,640444,R,SL,533,85.3,2714,7.6,0.322645856072315,0.40890298692466825,275.9396032739619,283.0328507240194,Slider,41,525,510,-7.093247450057504,7.093247450057502,15,8,45,8,30,0,15,8:45,8:30,+0H 15M
,Mills, Alec,621219,R,SL,241,76.6,2530,18.4,0.7745001866620832,0.5790247938970823,310.2602768972906,289.0928309333231,Slider,58,465,495,21.16744596396751,21.167445963967502,-30,7,45,8,15,0,30,7:45,8:15,-0H 30M
,Lange, Alex,656638,R,SL,251,84.6,2107,10.2,0.4694456045176652,0.5949843946276492,332.6477054180634,347.3352320815974,Slider,59,420,390,-14.687526663533959,14.687526663533927,30,7,0,6,30,0,30,7:00,6:30,+0H 30M
,Reyes, Alex,621052,R,SL,337,86.4,2603,9.5,0.4152467499947217,0.3312692785399225,274.27570641271063,280.6645964867349,Slider,33,525,525,-6.388890074024289,6.388890074024329,0,8,45,8,45,0,0,8:45,8:45, 0H 00M
,Warren, Art,605521,R,SL,201,86,2593,7.3,0.32398253387771436,0.3591533888042846,293.5435598630746,292.0490144608452,Slider,36,495,495,1.4945454022293916,1.4945454022293732,0,8,15,8,15,0,0,8:15,8:15, 0H 00M
,Mize, Casey,663554,R,SL,658,85.9,2241,4.8,0.22243295162476107,0.28592078163879886,235.64802953050838,259.6976078142717,Slider,29,615,555,-24.04957828376331,24.049578283763275,60,10,15,9,15,1,0,10:15,9:15,+1H 00M
,Sale, Chris,519242,L,SL,228,78.1,2240,13.5,0.5883204532327574,0.6179607325137442,44.28854150158685,58.782445730563396,Slider,62,270,240,-14.493904228976547,14.493904228976557,30,4,30,4,0,0,30,4:30,4:00,+0H 30M
,Heuer, Codi,676051,R,SL,241,87.3,2080,5.6,0.2689501837047172,0.3394562036237209,172.50097086218918,214.5171024523732,Slider,34,735,645,-42.01613159018402,42.01613159018405,90,12,15,10,45,1,30,12:15,10:45,+1H 30M
,Irvin, Cole,608344,L,SL,374,83,2019,3.7,0.172830075540283,0.18841307430315515,144.5135089826502,93.52538565997732,Slider,19,75,180,50.98812332267288,50.98812332267287,-105,1,15,3,0,1,45,1:15,3:00,-1H 45M
,Morgan, Eli,669212,R,SL,331,85.2,2328,7.2,0.32608230058694315,0.3582204012451481,178.01888057835754,211.14905794977676,Slider,36,720,660,-33.13017737141922,33.13017737141923,60,12,0,11,0,1,0,12:00,11:00,+1H 00M
,Lauer, Eric,641778,L,SL,236,87.4,2241,5.9,0.278812427232075,0.4466564251479159,190.58384726527038,161.24010082358444,Slider,45,705,765,29.343746441685937,29.343746441685923,-60,11,45,12,45,1,0,11:45,12:45,-1H 00M
,Hader, Josh,623352,L,SL,255,83.5,2494,4.7,0.20566686322260963,0.17516825629059926,86.89154120266174,97.26935450868598,Slider,18,180,165,-10.377813306024237,10.37781330602425,15,3,0,2,45,0,15,3:00,2:45,+0H 15M
,Sborz, Josh,622250,R,SL,315,88,2147,2.2,0.10181682053198984,0.1104752061739014,231.77768751952203,310.0183670573027,Slider,11,615,465,-78.2406795377807,78.24067953778074,150,10,15,7,45,2,30,10:15,7:45,+2H 30M
,Crick, Kyle,605195,R,SL,260,78.8,3295,23,0.8937629623100068,0.834989792650427,289.1763378271254,277.50217205775914,Slider,83,495,525,11.674165769366255,11.674165769366248,-30,8,15,8,45,0,30,8:15,8:45,-0H 30M
,Webb, Logan,657277,R,SL,607,82.4,2688,12.1,0.50434103938448,0.5479409516000637,298.39033316770343,288.4849344865716,Slider,55,480,510,9.905398681131828,9.905398681131881,-30,8,0,8,30,0,30,8:00,8:30,-0H 30M
,Head, Louis,545343,R,SL,250,82.3,2671,14.3,0.5936804376964387,0.6001391126060843,306.2601656396705,289.6354209110374,Slider,60,465,495,16.624744728633118,16.624744728633136,-30,7,45,8,15,0,30,7:45,8:15,-0H 30M
,Sims, Lucas,608371,R,SL,211,85.4,2929,8.7,0.3638763551819925,0.3539191703768232,291.6634576343844,284.27348936954525,Slider,35,495,510,7.389968264839126,7.389968264839115,-15,8,15,8,30,0,15,8:15,8:30,-0H 15M
,Cessa, Luis,570666,R,SL,537,82.7,2474,6.4,0.2760299105964005,0.2874006122611455,323.6953917171013,324.2142963056656,Slider,29,435,435,-0.5189045885642827,0.5189045885642996,0,7,15,7,15,0,0,7:15,7:15, 0H 00M
,Minor, Mike,501985,L,SL,564,85.6,2727,6.2,0.2622930966462946,0.26592086605840104,129.04422555354535,94.58188515744769,Slider,27,105,165,34.46234039609766,34.46234039609765,-60,1,45,2,45,1,0,1:45,2:45,-1H 00M
,Maton, Phil,664208,R,SL,226,82.1,2846,18.2,0.7466632836412889,0.6722884450206161,292.7735349905206,292.1590262961487,Slider,67,495,495,0.6145086943719207,0.6145086943719055,0,8,15,8,15,0,0,8:15,8:15, 0H 00M
,Ray, Robbie,592662,L,SL,958,88.6,2187,6.5,0.30426214626506337,0.41877986550328467,203.9496772675248,168.94001491059288,Slider,42,675,735,35.009662356931926,35.009662356931926,-60,11,15,12,15,1,0,11:15,12:15,-1H 00M
,Howard, Sam,607572,L,SL,458,84.9,2331,4.9,0.22123589906655214,0.2556344143583599,185.07823127414062,148.47019397849107,Slider,26,705,60,36.60803729564955,36.60803729564954,-75,11,45,1,0,1,15,11:45,1:00,-1H 15M
,Selman, Sam,572125,L,SL,219,79.8,2451,12.5,0.5396933922629022,0.47983996953371816,80.54588937165543,94.15576517325798,Slider,48,195,165,-13.609875801602541,13.609875801602545,30,3,15,2,45,0,30,3:15,2:45,+0H 30M
,Gray, Sonny,543243,R,SL,334,81.9,2614,19.9,0.849670569127719,0.6546016128882365,314.94121103491256,293.86823359297796,Slider,65,450,495,21.072977441934597,21.072977441934565,-45,7,30,8,15,0,45,7:30,8:15,-0H 45M
,May, Trevor,543507,R,SL,273,84,2503,8.1,0.3486949035113273,0.3833463531005884,292.7966077431413,317.31298830315313,Slider,38,495,450,-24.51638056001184,24.5163805600118,45,8,15,7,30,0,45,8:15,7:30,+0H 45M
,Smith, Will,519293,L,SL,442,82.2,2321,7.2,0.3209054396125532,0.22758567174647426,66.42490788508442,107.80633064092491,Slider,23,225,150,-41.38142275584049,41.38142275584047,75,3,45,2,30,1,15,3:45,2:30,+1H 15M
,Darvish, Yu,506433,R,SL,617,81.6,2758,17.8,0.7345122633131087,0.5178616712755639,308.2943544725109,282.9680527285377,Slider,52,465,510,25.326301743973204,25.326301743973165,-45,7,45,8,30,0,45,7:45,8:30,-0H 45M
,Eflin, Zach,621107,R,SL,392,87.7,2129,8.8,0.41140978955734075,0.4782359645230712,165.87282960673144,196.81290850379165,Slider,48,750,690,-30.940078897060204,30.940078897060218,60,12,30,11,30,1,0,12:30,11:30,+1H 00M
,Ashby, Aaron,676879,L,SL,205,83.7,2557,12,0.5227307488255314,0.3799929209026414,25.588797028467837,62.86510927673855,Slider,38,315,240,-37.27631224827071,37.2763122482707,75,5,15,4,0,1,15,5:15,4:00,+1H 15M
,Cimber, Adam,643256,R,SL,325,78.4,2413,7.7,0.3282126029244728,0.2122247152916981,247.040060797261,249.24651718265676,Slider,21,585,585,-2.206456385395768,2.2064563853956956,0,9,45,9,45,0,0,9:45,9:45, 0H 00M
,Morgan, Adam,605388,L,SL,203,82.6,2790,7.9,0.33255658975117314,0.27476793478546724,76.96273860246387,101.60261395364805,Slider,27,210,150,-24.639875351184173,24.639875351184163,60,3,30,2,30,1,0,3:30,2:30,+1H 00M
,Manoah, Alek,666201,R,SL,507,81.1,2246,16.5,0.7357656912970041,0.5029812083802726,300.8661802388509,276.2276119343516,Slider,50,480,525,24.6385683044993,24.638568304499316,-45,8,0,8,45,0,45,8:00,8:45,-0H 45M
,Ober, Bailey,641927,R,SL,271,81.5,2158,9.7,0.4478528146471981,0.43995431322306305,269.63593612440906,274.1659561020373,Slider,44,540,525,-4.530019977628228,4.530019977628233,15,9,0,8,45,0,15,9:00,8:45,+0H 15M
,Snell, Blake,605483,L,SL,555,86.5,2416,5.3,0.23675064889298086,0.2670191787854772,123.28853599344762,86.14024792825323,Slider,27,120,195,37.14828806519439,37.14828806519441,-75,2,0,3,15,1,15,2:00,3:15,-1H 15M
,Keller, Brad,641745,R,SL,805,86.1,2581,8.7,0.3814399811118864,0.41789729609016324,280.56139191465763,310.0387460858649,Slider,42,525,465,-29.477354171207253,29.47735417120724,60,8,45,7,45,1,0,8:45,7:45,+1H 00M
,Abreu, Bryan,650556,R,SL,256,88.9,2526,6.2,0.26945862239356816,0.3247686313582881,316.25770197168987,314.73458424541286,Slider,32,450,450,1.5231177262770075,1.5231177262770066,0,7,30,7,30,0,0,7:30,7:30, 0H 00M
,Smith, Caleb,592761,L,SL,607,84.8,2398,7.3,0.3328897835451551,0.3481669083543888,180.20615841849389,136.6603864819778,Slider,35,720,90,43.545771936516076,43.5457719365161,-90,12,0,1,30,1,30,12:00,1:30,-1H 30M
,Holmes, Clay,605280,R,SL,308,87.7,2459,4.8,0.21504495585424244,0.19951498288079486,284.1266660803331,313.77298960227324,Slider,20,510,450,-29.646323521940133,29.646323521940147,60,8,30,7,30,1,0,8:30,7:30,+1H 00M
,Bard, Daniel,453268,R,SL,522,87,2916,10,0.4571301000685848,0.44626053140493427,261.17703748833526,261.2906377983472,Slider,45,555,555,-0.11360031001191828,0.11360031001195015,0,9,15,9,15,0,0,9:15,9:15, 0H 00M
,Tate, Dillon,622253,R,SL,246,85.8,2399,4.6,0.20426025201335404,0.2618697061112757,225.72026238936093,238.21174094411245,Slider,26,630,600,-12.491478554751524,12.491478554751536,30,10,30,10,0,0,30,10:30,10:00,+0H 30M
,Bundy, Dylan,605164,R,SL,313,79.9,2664,7,0.28851284216765116,0.3370139636563649,313.1467614533941,314.50620996393684,Slider,34,450,450,-1.3594485105427339,1.3594485105427638,0,7,30,7,30,0,0,7:30,7:30, 0H 00M
,Cease, Dylan,656302,R,SL,839,85.9,2882,8.1,0.338907011651564,0.3856269207617905,292.94769089143085,289.0717501552828,Slider,39,495,495,3.8759407361480385,3.8759407361480256,0,8,15,8,15,0,0,8:15,8:15, 0H 00M
,Díaz, Edwin,621242,R,SL,376,90.6,2217,5,0.23375382538286707,0.28125983249467734,155.6184487867981,195.08564005278737,Slider,28,765,690,-39.46719126598927,39.46719126598925,75,12,45,11,30,1,15,12:45,11:30,+1H 15M
,Cole, Gerrit,543037,R,SL,656,88.4,2602,6.3,0.26941079617344077,0.2603948876308395,244.16093028132616,278.6630779509105,Slider,26,585,525,-34.50214766958436,34.502147669584375,60,9,45,8,45,1,0,9:45,8:45,+1H 00M
,Jax, Griffin,643377,R,SL,426,83.3,2806,12.7,0.5354219893034661,0.4132823630095307,314.2553382805162,285.17119633267754,Slider,41,450,510,29.084141947838646,29.084141947838663,-60,7,30,8,30,1,0,7:30,8:30,-1H 00M
,Mejía, J.C.,650496,R,SL,233,82.7,2518,10.4,0.4479054245692738,0.449294130935791,270.1318761648537,260.62972128878425,Slider,45,540,555,9.502154876069426,9.502154876069422,-15,9,0,9,15,0,15,9:00,9:15,-0H 15M
,Brubaker, JT,664141,R,SL,664,87.2,2647,3.1,0.13252358525765454,0.19306703103988382,212.17536532581033,223.8542386693078,Slider,19,660,630,-11.678873343497457,11.678873343497475,30,11,0,10,30,0,30,11:00,10:30,+0H 30M
,Chargois, JT,608638,R,SL,512,87.6,2252,3,0.13785856818213202,0.19791809866118026,131.98473004391144,175.04955224962907,Slider,20,90,735,-43.06482220571763,43.06482220571762,75,1,30,12,15,1,15,1:30,12:15,+1H 15M
,Brentz, Jake,641394,L,SL,304,85.2,2231,5.8,0.2672610593431725,0.3098482090050643,70.00711720560774,38.72578145400419,Slider,31,225,285,31.28133575160355,31.281335751603546,-60,3,45,4,45,1,0,3:45,4:45,-1H 00M
,Junis, Jakob,596001,R,SL,248,82.8,2452,13.4,0.5847345774104038,0.38003672558631385,303.5694813204092,277.15599190571345,Slider,38,480,525,26.413489414695732,26.413489414695746,-45,8,0,8,45,0,45,8:00,8:45,-0H 45M
,Jackson, Jay,543351,R,SL,250,84.9,2370,7.8,0.34705697365143495,0.2906971404455312,285.85225998788223,277.0663637168925,Slider,29,510,525,8.785896270989724,8.785896270989742,-15,8,30,8,45,0,15,8:30,8:45,-0H 15M
,Taylor, Josh,657031,L,SL,361,87.3,2286,7,0.31434833136791546,0.3097166799936681,140.1245274103933,118.2610986990799,Slider,31,75,120,21.863428711313418,21.863428711313407,-45,1,15,2,0,0,45,1:15,2:00,-0H 45M
,Gray, Josiah,680686,R,SL,243,85.6,2088,4.5,0.21499321692848655,0.24751225518158326,163.4445557907487,199.79359366665736,Slider,25,750,675,-36.349037875908664,36.349037875908664,75,12,30,11,15,1,15,12:30,11:15,+1H 15M
,Akin, Keegan,669211,L,SL,342,84.2,2219,5.9,0.26845415358491276,0.28983808011468326,143.05880304756425,111.49203752223643,Slider,29,75,135,31.566765525327824,31.56676552532784,-60,1,15,2,15,1,0,1:15,2:15,-1H 00M
,Maeda, Kenta,628317,R,SL,646,82.1,2516,8,0.34278895693625533,0.2054599974451757,243.11625171255224,229.96724489990547,Slider,21,600,615,13.149006812646775,13.14900681264677,-15,10,0,10,15,0,15,10:00,10:15,-0H 15M
,Gibson, Kyle,502043,R,SL,457,83.5,2517,6.9,0.29777766980876413,0.3330778003775375,273.3837121361201,294.29276511344665,Slider,33,540,495,-20.909052977326553,20.90905297732658,45,9,0,8,15,0,45,9:00,8:15,+0H 45M
,Muller, Kyle,666205,L,SL,237,86.6,2093,3.1,0.15094227955154918,0.2037385922636851,206.8625216703239,158.3781985195406,Slider,20,660,765,48.4843231507833,48.484323150783275,-105,11,0,12,45,1,45,11:00,12:45,-1H 45M
,Zimmer, Kyle,622092,R,SL,335,83.3,2103,3.2,0.15143962284140486,0.2638184450989674,232.18628385698645,259.9598948315727,Slider,26,615,555,-27.773610974586234,27.773610974586255,60,10,15,9,15,1,0,10:15,9:15,+1H 00M
,Allen, Logan,663531,L,SL,276,81.7,2537,14.1,0.6012198499083652,0.39656860766127566,59.89731908137705,80.72842515460007,Slider,40,240,195,-20.831106073223026,20.83110607322302,45,4,0,3,15,0,45,4:00,3:15,+0H 45M
,Garcia, Luis,677651,R,SL,308,79.9,2374,17.5,0.7557362149139686,0.5659258543063572,311.96966744482177,286.1973574912074,Slider,57,450,510,25.772309953614354,25.77230995361434,-60,7,30,8,30,1,0,7:30,8:30,-1H 00M
,Harvey, Matt,518774,R,SL,430,86.9,2373,5.9,0.26553805239785905,0.31716659431563077,172.8353292475664,200.70360742345892,Slider,32,735,675,-27.868278175892527,27.868278175892513,60,12,15,11,15,1,0,12:15,11:15,+1H 00M
,Wisler, Matt,605538,R,SL,709,81.5,2525,11,0.4663791856227107,0.258150968178796,307.2234451488324,280.0916078413188,Slider,26,465,525,27.131837307513592,27.13183730751359,-60,7,45,8,45,1,0,7:45,8:45,-1H 00M
,Kranick, Max,668820,R,SL,214,87.9,2095,8.2,0.3944170880147573,0.5535162927026251,187.19242717259985,218.3056832831887,Slider,55,705,645,-31.11325611058885,31.113256110588857,60,11,45,10,45,1,0,11:45,10:45,+1H 00M
,Mayers, Mike,594577,R,SL,381,85.1,2135,3.9,0.17952469254047723,0.19515014934893762,245.7188008759283,286.12128016545785,Slider,20,585,510,-40.40247928952954,40.402479289529545,75,9,45,8,30,1,15,9:45,8:30,+1H 15M
,Sewald, Paul,623149,R,SL,450,81.7,2183,14.7,0.6579950416887285,0.4488536836038086,278.915974253015,252.55465582997346,Slider,45,525,570,26.361318423041553,26.36131842304152,-45,8,45,9,30,0,45,8:45,9:30,-0H 45M
,Tepera, Ryan,572193,R,SL,421,86.5,2352,5.6,0.25262793753240553,0.35261268312491467,190.76501772733664,235.59098171292194,Slider,35,705,615,-44.825963985585304,44.825963985585275,90,11,45,10,15,1,30,11:45,10:15,+1H 30M
,Stanek, Ryne,592773,R,SL,216,87.1,2422,3.9,0.1717276742918085,0.21863303593876687,292.3104431146575,311.1137036098579,Slider,22,495,465,-18.80326049520039,18.803260495200373,30,8,15,7,45,0,30,8:15,7:45,+0H 30M
,Hentges, Sam,656529,L,SL,296,86.1,2192,4.9,0.2271468912961589,0.18425302773204455,109.74324829676029,114.55495537533731,Slider,18,135,135,-4.8117070785770295,4.811707078577028,0,2,15,2,15,0,0,2:15,2:15, 0H 00M
,Romo, Sergio,489265,R,SL,573,77,2816,16.4,0.6534878380333377,0.48629095197398997,269.07093992923296,244.73114029501107,Slider,49,540,585,24.33979963422189,24.339799634221894,-45,9,0,9,45,0,45,9:00,9:45,-0H 45M
,Matz, Steven,571927,L,SL,204,88.9,2079,5.5,0.264925317327945,0.3962332584631538,212.4097134184065,184.864061676816,Slider,40,660,705,27.545651741590518,27.545651741590536,-45,11,0,11,45,0,45,11:00,11:45,-0H 45M
,Watson, Tony,453265,L,SL,204,83.1,2384,4.2,0.18660903165466106,0.16853473004022693,132.19352428498317,88.6356833325406,Slider,17,90,180,43.557840952442575,43.55784095244257,-90,1,30,3,0,1,30,1:30,3:00,-1H 30M
,Mahle, Tyler,641816,R,SL,980,86.7,2524,7.2,0.3185923567719174,0.39459502944863023,183.14350307180615,210.44611248598062,Slider,39,720,660,-27.30260941417447,27.302609414174494,60,12,0,11,0,1,0,12:00,11:00,+1H 00M
,Wells, Tyler,669330,R,SL,241,88.6,2476,8.2,0.3643725435396233,0.4935103153692145,196.38229935298145,219.78439686069896,Slider,49,690,645,-23.402097507717514,23.402097507717507,45,11,30,10,45,0,45,11:30,10:45,+0H 45M
,Plesac, Zach,668676,R,SL,509,86.7,2033,7.7,0.3689381718272923,0.5416681659324779,149.7770492704533,182.66600089858682,Slider,54,60,720,-32.888951628133526,32.88895162813351,60,1,0,12,0,1,0,1:00,12:00,+1H 00M
,Bummer, Aaron,607481,L,SL,279,83,2470,20.2,0.8839171103136083,0.8214034612218241,55.513620697690484,68.90180898068805,Slider,82,255,225,-13.388188282997561,13.388188282997564,30,4,15,3,45,0,30,4:15,3:45,+0H 30M
,Civale, Aaron,650644,R,SL,230,83.4,2723,10.1,0.4228407408566472,0.44109001241449974,261.16181081651575,288.8154264547185,Slider,44,555,495,-27.653615638202723,27.6536156382027,60,9,15,8,15,1,0,9:15,8:15,+1H 00M
,Abreu, Albert,656061,R,SL,224,87.3,2209,4.5,0.2068899480348867,0.27909793771902225,196.68067033884603,231.92556041761486,Slider,28,690,615,-35.24489007876883,35.244890078768876,75,11,30,10,15,1,15,11:30,10:15,+1H 15M
,Garrett, Amir,607237,L,SL,414,85.2,1805,2.5,0.12788218518913197,0.19285116081996137,191.06760300978974,131.34339561120206,Slider,19,705,90,59.72420739858768,59.724207398587666,-105,11,45,1,30,1,45,11:45,1:30,-1H 45M
,Bass, Anthony,542914,R,SL,479,85.9,2194,6.8,0.3110631139246092,0.36737261675037697,275.38038709751856,313.7768486710686,Slider,37,525,450,-38.39646157355003,38.39646157355006,75,8,45,7,30,1,15,8:45,7:30,+1H 15M
,Adams, Austin,613534,R,SL,805,86.9,2837,10.8,0.4562569334288421,0.3709528733669506,291.6640553817938,273.33767517077223,Slider,37,495,540,18.326380211021558,18.326380211021576,-45,8,15,9,0,0,45,8:15,9:00,-0H 45M
,Taylor, Blake,642130,L,SL,206,82.6,2271,8.7,0.3850643583230045,0.45808173958690335,81.93894743491633,67.95626153959056,Slider,46,195,225,13.982685895325773,13.982685895325789,-30,3,15,3,45,0,30,3:15,3:45,-0H 30M
,Singer, Brady,663903,R,SL,864,85.4,2393,4.8,0.21731000031008907,0.259535502245445,248.70956684264291,277.1102511208963,Slider,26,585,525,-28.40068427825338,28.40068427825342,60,9,45,8,45,1,0,9:45,8:45,+1H 00M
,Martin, Brett,656685,L,SL,224,87.6,2227,6,0.27908060731378176,0.4000168013554447,173.93489376409548,153.5777890159731,Slider,40,735,60,20.357104748122367,20.35710474812234,-45,12,15,1,0,0,45,12:15,1:00,-0H 45M
,Raley, Brooks,548384,L,SL,247,81.8,2819,17.8,0.7239857936867676,0.5224981963208648,77.06708410844269,96.71302943008934,Slider,52,210,165,-19.64594532164665,19.645945321646654,45,3,30,2,45,0,45,3:30,2:45,+0H 45M
,Doval, Camilo,666808,R,SL,257,86.5,2507,8.2,0.36078431103183706,0.45253395180624184,296.3751521439275,295.3773771468696,Slider,45,480,495,0.9977749970578884,0.9977749970578789,-15,8,0,8,15,0,15,8:00,8:15,-0H 15M
,Dunning, Dane,641540,R,SL,408,79.7,2076,9.3,0.4287458365471219,0.5888563927676124,331.5732323125857,328.8147971479702,Slider,59,420,420,2.7584351646154914,2.7584351646155096,0,7,0,7,0,0,0,7:00,7:00, 0H 00M
,Lynch, Daniel,663738,L,SL,356,85.1,2052,1.9,0.09098409800899292,0.12473906397122239,109.01407465975714,44.262941749848096,Slider,12,135,270,64.75113290990905,64.75113290990905,-135,2,15,4,30,2,15,2:15,4:30,-2H 15M
